package,npm_link,version,size_bytes,file_count,nonempty_file_count,dependencies,dev_dependencies
@react-native-school/react-native-template,https://www.npmjs.com/package/@react-native-school/react-native-template,1.2.0,223149967,23567,23545,{},{}
pakkk-petstore-heroku,https://www.npmjs.com/package/pakkk-petstore-heroku,1.1.0,286992287,168,167,{},"{""@angular/common"": ""5.2.1"", ""@angular/compiler"": ""5.2.1"", ""@angular/compiler-cli"": ""5.2.1"", ""@angular/core"": ""5.2.1"", ""@angular/http"": ""5.2.1"", ""@angular/platform-browser"": ""5.2.1"", ""@angular/platform-browser-dynamic"": ""5.2.1"", ""@angular/platform-server"": ""5.2.1"", ""@types/jasmine"": ""2.8.3"", ""@types/jasminewd2"": ""2.0.2"", ""@types/node"": ""7.0.13"", ""@types/tapable"": ""0.2.4"", ""@types/webpack"": ""2.2.15"", ""angular2-template-loader"": ""0.6.2"", ""awesome-typescript-loader"": ""3.4.1"", ""cash-cp"": ""0.2.0"", ""codelyzer"": ""4.0.1"", ""copy-webpack-plugin"": ""4.4.1"", ""core-js"": ""2.4.1"", ""cross-env"": ""5.0.0"", ""css-loader"": ""0.28.9"", ""exports-loader"": ""0.7.0"", ""extract-zip"": ""1.6.6"", ""file-loader"": ""1.1.5"", ""gulp"": ""3.9.1"", ""gulp-inline-ng2-template"": ""4.1.0"", ""html-loader"": ""0.5.5"", ""html-webpack-plugin"": ""2.29.0"", ""istanbul-instrumenter-loader"": ""3.0.0"", ""jasmine-core"": ""2.8.0"", ""jquery"": ""3.2.1"", ""karma"": ""2.0.0"", ""karma-chrome-launcher"": ""2.0.0"", ""karma-coverage"": ""1.1.1"", ""karma-jasmine"": ""1.1.0"", ""karma-remap-coverage"": ""0.1.5"", ""karma-source-map-support"": ""1.2.0"", ""karma-sourcemap-loader"": ""0.3.7"", ""karma-spec-reporter"": ""0.0.32"", ""karma-webpack"": ""2.0.9"", ""moment"": ""2.20.1"", ""node-sass"": ""4.5.3"", ""progress"": ""2.0.0"", ""raw-loader"": ""0.5.1"", ""resolve-url-loader"": ""2.0.2"", ""rimraf"": ""2.6.1"", ""rxjs"": ""5.5.6"", ""sass-loader"": ""6.0.6"", ""source-map-loader"": ""0.2.3"", ""source-map-support"": ""0.5.3"", ""style-loader"": ""0.19.1"", ""thin2-auth"": ""~0.1.0"", ""thin2-config"": ""~0.1.0"", ""thin2-log"": ""~0.1.0"", ""to-string-loader"": ""1.1.5"", ""ts-node"": ""4.1.0"", ""tslib"": ""1.9.0"", ""tslint"": ""5.9.1"", ""tslint-loader"": ""3.5.3"", ""typescript"": ""2.5.3"", ""url-loader"": ""0.6.2"", ""webpack"": ""3.11.0"", ""webpack-angular-externals"": ""1.0.2"", ""webpack-rxjs-externals"": ""1.1.0"", ""zone.js"": ""0.8.5""}"
@xcanwin/open-claude-code,https://www.npmjs.com/package/@xcanwin/open-claude-code,0.5.0,133113148,1923,1923,"{""tar"": ""7.5.13""}",{}
react-native-bottom-modal-scrollable,https://www.npmjs.com/package/react-native-bottom-modal-scrollable,0.7.2,287773101,1063,1062,"{""react-native-gesture-handler"": ""2.4.2"", ""react-native-reanimated"": ""^2.4.1"", ""styled-components"": ""^5.0.1"", ""use-debounce"": ""^8.0.1""}","{""@react-native-community/eslint-config"": ""^3.0.3"", ""@types/react"": ""^16.9.46"", ""@types/react-native"": ""^0.63.4"", ""@typescript-eslint/eslint-plugin"": ""3.8.0"", ""@typescript-eslint/parser"": ""3.8.0"", ""babel-eslint"": ""10.1.0"", ""eslint"": ""7.6.0"", ""eslint-config-standard"": ""14.1.1"", ""eslint-config-standard-react"": ""9.2.0"", ""eslint-plugin-import"": ""2.22.0"", ""eslint-plugin-node"": ""11.1.0"", ""eslint-plugin-promise"": ""4.2.1"", ""eslint-plugin-react"": ""7.20.5"", ""eslint-plugin-standard"": ""4.0.1"", ""husky"": ""^8.0.1"", ""standard-version"": ""^9.5.0"", ""typescript"": ""3.9.7""}"
@lenml/tokenizer-gemma2,https://www.npmjs.com/package/@lenml/tokenizer-gemma2,3.7.2,138795637,14,14,"{""@lenml/tokenizers"": ""^3.7.2""}","{""@types/node"": ""^20.12.7"", ""ts-node"": ""^10.9.2"", ""tslib"": ""^2.6.2"", ""tsup"": ""^8.0.2"", ""typescript"": ""^5.4.5""}"
@alan-ai/alan-sdk-react-native,https://www.npmjs.com/package/@alan-ai/alan-sdk-react-native,2.9.0,132118743,94,94,{},{}
world-postalcodes,https://www.npmjs.com/package/world-postalcodes,1.1.12,474484897,103,103,"{""fs"": ""^0.0.1-security"", ""nodemon"": ""^3.1.10"", ""path"": ""^0.12.7""}",{}
@dragon-den/djdk,https://www.npmjs.com/package/@dragon-den/djdk,11.0.18,325161730,510,510,{},{}
@nwjs-binaries/osx-x64,https://www.npmjs.com/package/@nwjs-binaries/osx-x64,0.87.0-sdk,392998129,170,170,{},{}
@arctic-cli/arctic-darwin-arm64,https://www.npmjs.com/package/@arctic-cli/arctic-darwin-arm64,0.0.0-main-202604241053,128658748,5,5,{},{}
@react-native-oh-tpl/op-sqlite,https://www.npmjs.com/package/@react-native-oh-tpl/op-sqlite,8.0.2-0.0.2,129267075,7265,7265,"{""@op-engineering/op-sqlite"": ""8.0.2""}","{""react"": ""18.2.0"", ""turbo"": ""^1.12.4"", ""lefthook"": ""^1.5.5"", ""typescript"": ""5.0.4"", ""clang-format"": ""^1.8.0"", ""react-native"": ""0.72.5"", ""react-native-builder-bob"": ""^0.23.2""}"
react-native-radaeepdf,https://www.npmjs.com/package/react-native-radaeepdf,0.4.0,116582064,421,421,{},"{""@commitlint/config-conventional"": ""^12.1.4"", ""@react-native-community/eslint-config"": ""^0.0.7"", ""@release-it/conventional-changelog"": ""^2.0.1"", ""@types/jest"": ""^26.0.23"", ""@types/react"": ""^17.0.9"", ""@types/react-native"": ""0.64.10"", ""commitlint"": ""^12.1.4"", ""eslint"": ""^7.2.0"", ""eslint-config-prettier"": ""^7.0.0"", ""eslint-plugin-prettier"": ""^3.1.3"", ""husky"": ""^4.2.5"", ""jest"": ""^26.0.1"", ""pod-install"": ""^0.1.0"", ""prettier"": ""^2.0.5"", ""react"": ""~16.9.0"", ""react-native"": ""~0.61.5"", ""react-native-builder-bob"": ""^0.18.1"", ""release-it"": ""^14.7.0"", ""typescript"": ""^4.1.3""}"
@dragon-den/install-elasticsearch-1,https://www.npmjs.com/package/@dragon-den/install-elasticsearch-1,0.0.3,124237319,2,2,{},{}
embin-linux,https://www.npmjs.com/package/embin-linux,2.0.11,279949147,3526,3493,"{""acorn"": ""7.3.1"", ""google-closure-compiler"": ""20200920.0.0"", ""google-closure-compiler-linux"": ""^20201207.0.0"", ""html-minifier-terser"": ""5.0.2"", ""source-map"": ""0.5.6"", ""wasm2c"": ""1.0.0""}",{}
@beaverfy/expo-fitbit,https://www.npmjs.com/package/@beaverfy/expo-fitbit,1.2.3,118422522,1217,1217,"{""base-64"": ""^1.0.0"", ""expo-module-scripts"": ""^3.1.0"", ""qs"": ""^6.11.2""}","{""@types/base-64"": ""^1.0.2"", ""@types/node"": ""^20.10.5"", ""@types/react"": ""^18.2.45"", ""dotenv-cli"": ""^7.3.0"", ""expo-secure-store"": ""^12.8.1"", ""react-native"": ""^0.73.1"", ""release-it"": ""^17.0.1"", ""typescript"": ""^5.3.3""}"
nanocode-windows-x64,https://www.npmjs.com/package/nanocode-windows-x64,1.2.28,266269523,435,435,{},{}
rn-echarts-map,https://www.npmjs.com/package/rn-echarts-map,0.0.4,282594499,2621,2621,"{""echarts"": ""3.2.3""}",{}
@overlayed/electron,https://www.npmjs.com/package/@overlayed/electron,33.3.0-7,281954009,83,83,"{""@electron/get"": ""^4.0.2"", ""@types/node"": ""^24.10.4"", ""extract-zip"": ""^2.0.1"", ""tsdown"": ""^0.18.1""}",{}
react-native-thinknet-maps,https://www.npmjs.com/package/react-native-thinknet-maps,1.0.0,325842302,6912,6908,"{""@turf/helpers"": ""4.6.0"", ""underscore"": ""^1.8.3""}","{""babel-eslint"": ""6.1.2"", ""babel-jest"": ""21.0.2"", ""babel-preset-react-native"": ""3.0.2"", ""ejs"": ""^2.5.7"", ""ejs-lint"": ""^0.3.0"", ""eslint"": ""^3.19.0"", ""eslint-config-strict-react"": ""8.0.1"", ""eslint-plugin-import"": ""2.7.0"", ""eslint-plugin-prettier"": ""^2.6.0"", ""eslint-plugin-react"": ""5.2.2"", ""husky"": ""^0.14.3"", ""jest"": ""21.0.2"", ""jest-cli"": ""^21.2.1"", ""lint-staged"": ""^7.0.0"", ""node-dir"": ""0.1.17"", ""prettier"": ""^1.11.1"", ""react"": ""16.0.0-alpha.12"", ""react-docgen"": ""2.18.0"", ""react-native"": ""0.48.4"", ""react-test-renderer"": ""16.0.0-alpha.12""}"
jsx-awesome,https://www.npmjs.com/package/jsx-awesome,1.0.3,255470073,2244,2242,{},{}
stream-chat-react-native-template,https://www.npmjs.com/package/stream-chat-react-native-template,2.0.3,291095787,1136,1136,{},"{""semistandard"": ""^16.0.1"", ""semantic-release"": ""^18.0.1""}"
cline-offline,https://www.npmjs.com/package/cline-offline,1.0.8-1,414301854,1577,1576,"{""@grpc/grpc-js"": ""^1.13.3"", ""@grpc/reflection"": ""^1.0.4"", ""better-sqlite3"": ""^12.2.0"", ""grpc-health-check"": ""^2.0.2"", ""open"": ""^10.1.2"", ""vscode-uri"": ""^3.1.0""}",{}
defcode-windows-x64,https://www.npmjs.com/package/defcode-windows-x64,0.0.0-ci-202603151920,166337662,2,2,{},{}
nanocode-darwin-arm64,https://www.npmjs.com/package/nanocode-darwin-arm64,1.2.28,211916981,435,435,{},{}
react-native-deepar-livestream,https://www.npmjs.com/package/react-native-deepar-livestream,0.1.3,202916236,90,87,"{""react-native-copy-asset"": ""^3.0.2""}","{""@evilmartians/lefthook"": ""^1.2.2"", ""@commitlint/config-conventional"": ""^11.0.0"", ""@react-native-community/eslint-config"": ""^2.0.0"", ""@release-it/conventional-changelog"": ""^2.0.0"", ""@types/jest"": ""^26.0.0"", ""@types/react"": ""17.0.39"", ""@types/react-native"": ""^0.67.9"", ""commitizen"": ""^4.2.4"", ""commitlint"": ""^11.0.0"", ""cz-conventional-changelog"": ""^3.3.0"", ""eslint"": ""7.32.0"", ""eslint-config-prettier"": ""^7.0.0"", ""eslint-plugin-prettier"": ""^3.1.3"", ""husky"": ""^4.2.5"", ""jest"": ""^26.0.1"", ""pod-install"": ""^0.1.37"", ""prettier"": ""^2.7.1"", ""react"": ""16.13.1"", ""react-native"": ""0.63.4"", ""react-native-builder-bob"": ""^0.18.0"", ""release-it"": ""^14.2.2"", ""typescript"": ""^4.1.3""}"
@innotrade/enapso-graphdb-cli,https://www.npmjs.com/package/@innotrade/enapso-graphdb-cli,1.3.26,171379914,40,40,"{""chai"": ""^5.2.0"", ""axios"": ""1.9.0"", ""mocha"": ""^11.5.0"", ""stream"": ""^0.0.3"", ""child_process"": ""^1.0.2"", ""command-line-args"": ""^6.0.1"", ""@innotrade/enapso-config"": ""^1.3.3"", ""@innotrade/enapso-graphdb-cli"": ""file:"", ""@innotrade/enapso-graphdb-admin"": ""^1.5.12"", ""@innotrade/enapso-graphdb-client"": ""^1.9.8""}","{""prettier"": ""^3.5.3""}"
react-native-tele,https://www.npmjs.com/package/react-native-tele,0.0.9,219046649,3184,3184,"{""events"": ""1.1.0"", ""react-native-permissions"": ""^2.0.9"", ""react-native-replace-dialer"": ""^0.0.11""}","{""jest"": ""^24.9.0"", ""eslint"": ""^6.8.0"", ""babel-jest"": ""^24.9.0"", ""@babel/core"": ""^7.7.7"", ""@babel/runtime"": ""^7.7.7"", ""react-test-renderer"": ""16.9.0"", ""metro-react-native-babel-preset"": ""^0.57.0"", ""@react-native-community/eslint-config"": ""^0.0.5""}"
pokemon-173112,https://www.npmjs.com/package/pokemon-173112,0.0.2,136599196,1332,1332,"{""esbuild"": ""^0.16.10"", ""mysql2"": ""^3.9.7"", ""preact"": ""^10.5.15"", ""preact-render-to-string"": ""^5.1.19"", ""probe-image-size"": ""^7.2.3"", ""sockjs"": ""^0.3.21"", ""source-map-support"": ""^0.5.21""}","{""@types/better-sqlite3"": ""^7.6.2"", ""@types/cloud-env"": ""^0.2.2"", ""@types/node"": ""^14.18.36"", ""@types/node-static"": ""^0.7.7"", ""@types/nodemailer"": ""^6.4.4"", ""@types/pg"": ""^8.6.5"", ""@types/sockjs"": ""^0.3.33"", ""@typescript-eslint/eslint-plugin"": ""^5.8.0"", ""@typescript-eslint/parser"": ""^5.8.0"", ""eslint"": ""8.5.0"", ""mocha"": ""^8.2.0"", ""smogon"": ""^3.0.0"", ""typescript"": ""^5.0.4""}"
react-native-iris-sdk,https://www.npmjs.com/package/react-native-iris-sdk,3.3.31,153580016,1240,1240,"{""EventEmitter"": ""^1.0.0"", ""react-native-log-level"": ""^1.1.0"", ""react-native-vector-icons"": ""^6.6.0""}","{""react-native"": "">=0.40.0""}"
cordova.plugin.zoom-auto-audio-and-video,https://www.npmjs.com/package/cordova.plugin.zoom-auto-audio-and-video,4.6.2166-6.514,157763599,1186,1186,{},{}
@yoke233/codex-acp-win32-x64,https://www.npmjs.com/package/@yoke233/codex-acp-win32-x64,0.11.1,132048887,2,2,{},{}
hbuilderx-plugin-uts-development-android,https://www.npmjs.com/package/hbuilderx-plugin-uts-development-android,1.4.9-2026011015,168449284,2,2,{},{}
@yoke233/codex-acp-darwin-arm64,https://www.npmjs.com/package/@yoke233/codex-acp-darwin-arm64,0.11.1,137478663,2,2,{},{}
eostoken,https://www.npmjs.com/package/eostoken,0.0.1,135615269,4140,4134,"{""assert"": ""^1.4.1"", ""crypto-js"": ""^3.1.9-1"", ""dva-core"": ""^1.1.0"", ""https-proxy-agent"": ""^2.2.1"", ""jcore-react-native"": ""^1.2.5"", ""jpush-react-native"": ""^2.1.12"", ""moment"": ""^2.20.1"", ""native-echarts"": ""^0.4.0"", ""prop-types"": ""^15.6.1"", ""proxy-agent"": ""^3.0.1"", ""react"": ""^16.2.0"", ""react-native"": ""^0.54.1"", ""react-native-code-push"": ""^5.3.0"", ""react-native-device-info"": ""^0.17.4"", ""react-native-eosjs"": ""0.0.6"", ""react-native-gesture-handler"": ""^1.0.0-alpha.40"", ""react-native-linear-gradient"": ""^2.4.0"", ""react-native-progress-bar-classic"": ""^1.2.1"", ""react-native-qrcode-svg"": ""^5.0.6"", ""react-native-radio-buttons"": ""^1.0.0"", ""react-native-rsa"": ""0.0.3"", ""react-native-simple-store"": ""^1.3.0"", ""react-native-smart-barcode"": ""^1.0.6"", ""react-native-smart-timer-enhance"": ""^1.0.3"", ""react-native-splash-screen"": ""^3.0.6"", ""react-native-svg"": ""^6.3.1"", ""react-native-swiper"": ""^1.5.13"", ""react-native-tab-view"": ""0.0.74"", ""react-native-typography"": ""^1.3.0"", ""react-native-upgrade-android"": ""^1.0.0"", ""react-native-vector-icons"": ""^4.5.0"", ""react-native-view-shot"": ""^2.3.0"", ""react-native-wechat"": ""^1.9.9"", ""react-navigation"": ""^1.5.1"", ""react-navigation-redux-helpers"": ""^1.0.3"", ""react-redux"": ""^5.0.7"", ""react_native_countdowntimer"": ""^1.0.5""}","{""babel-jest"": ""22.4.1"", ""babel-plugin-transform-decorators-legacy"": ""^1.3.4"", ""babel-preset-react-native"": ""^4.0.0"", ""jest"": ""22.4.2"", ""react-test-renderer"": ""^16.3.0-alpha.1""}"
@docsagent/docsagent,https://www.npmjs.com/package/@docsagent/docsagent,1.1.0,142219907,21,21,"{""@modelcontextprotocol/sdk"": ""^1.0.1"", ""tsup"": ""^8.0.0"", ""typescript"": ""^5.0.0"", ""zod"": ""^3.22.4""}",{}
metacom-space-build,https://www.npmjs.com/package/metacom-space-build,1.0.57,148562350,7,7,{},{}
humancode-darwin-x64-baseline,https://www.npmjs.com/package/humancode-darwin-x64-baseline,0.0.33,116214122,2,2,{},{}
heimdall-lite,https://www.npmjs.com/package/heimdall-lite,2.2.6,116979766,184,184,"{""d3"": ""^5.15.0"", ""np"": ""^6.4.0"", ""vue"": ""^2.6.10"", ""diff"": ""^4.0.2"", ""vuex"": ""^3.1.2"", ""xlsx"": ""^0.15.2"", ""yazl"": ""^2.5.1"", ""axios"": ""^0.19.2"", ""fibers"": ""^5.0.0"", ""xml-js"": ""^1.6.11"", ""zxcvbn"": ""^4.4.2"", ""aws-sdk"": ""^2.573.0"", ""connect"": ""^3.7.0"", ""core-js"": ""^3.4.1"", ""prismjs"": ""^1.17.1"", ""vuetify"": ""^2.1.10"", ""@vue/cli"": ""^4.0.5"", ""date-fns"": ""^2.6.0"", ""inspecjs"": ""0.12.1"", ""@types/d3"": ""^5.7.2"", ""chroma-js"": ""^2.1.0"", ""diff2html"": ""^3.1.7"", ""lru-cache"": ""^5.1.1"", ""vue-clamp"": ""^0.2.2"", ""apexcharts"": ""^3.10.1"", ""file-saver"": ""^2.0.2"", ""vue-router"": ""^3.1.3"", ""@types/diff"": ""^4.0.2"", ""@types/yazl"": ""^2.4.2"", ""html-loader"": ""^0.5.5"", ""vue-prismjs"": ""^1.2.0"", ""vue-toasted"": ""^1.1.27"", ""highlight.js"": ""^10.0.3"", ""vee-validate"": ""^2.2.15"", ""vue-password"": ""^3.0.0"", ""@types/xml-js"": ""^1.0.0"", ""concat-stream"": ""^2.0.0"", ""vue-analytics"": ""^5.18.0"", ""@types/prismjs"": ""^1.16.0"", ""vue-apexcharts"": ""^1.5.1"", ""vue-file-agent"": ""^1.7.3"", ""vue-line-clamp"": ""^1.3.2"", ""vue-svg-loader"": ""^0.12.0"", ""roboto-fontface"": ""*"", ""vue-highlightjs"": ""^1.3.3"", ""@types/chroma-js"": ""^1.4.3"", ""class-transformer"": ""^0.3.1"", ""vue-class-component"": ""^7.0.2"", ""vue-prism-component"": ""^1.1.1"", ""@types/concat-stream"": ""^1.6.0"", ""babel-plugin-prismjs"": ""^1.1.1"", ""vue-resize-directive"": ""^1.2.0"", ""vue-svg-inline-loader"": ""^1.4.3"", ""vue-property-decorator"": ""^8.3.0"", ""material-components-web"": ""^3.2.0"", ""@vue/cli-plugin-unit-jest"": ""^4.3.1""}","{""chai"": ""^4.1.2"", ""jest"": ""^26.1.0"", ""sass"": ""^1.23.6"", ""sinon"": ""^9.0.2"", ""eslint"": ""^5.16.0"", ""@mdi/js"": ""^5.3.45"", ""ts-jest"": ""^26.1.3"", ""prettier"": ""^1.19.1"", ""vue-jest"": ""^2.6.0"", ""@mdi/font"": ""^3.9.97"", ""deepmerge"": ""^4.2.2"", ""node-sass"": ""^4.13.1"", ""typescript"": ""^3.9.7"", ""@types/chai"": ""^4.2.5"", ""@types/jest"": ""^26.0.7"", ""@types/node"": ""^12.12.8"", ""lint-staged"": ""^8.1.5"", ""sass-loader"": ""^7.3.1"", ""@types/sinon"": ""^9.0.4"", ""babel-eslint"": ""^10.0.3"", ""vuetify-loader"": ""^1.3.1"", ""@vue/test-utils"": ""^1.0.3"", ""@types/lru-cache"": ""^5.1.0"", ""@vue/cli-service"": ""^3.12.1"", ""chai-as-promised"": ""^7.1.1"", ""@types/file-saver"": ""^2.0.1"", ""eslint-plugin-vue"": ""^5.0.0"", ""html-webpack-plugin"": ""^3.2.0"", ""jest-useragent-mock"": ""^0.1.1"", ""@vue/cli-plugin-babel"": ""^3.12.1"", ""vue-template-compiler"": ""^2.6.10"", ""@vue/cli-plugin-eslint"": ""^3.12.1"", ""eslint-plugin-prettier"": ""^3.1.1"", ""vue-cli-plugin-vuetify"": ""^0.6.3"", ""vuex-module-decorators"": ""^0.9.11"", ""@types/chai-as-promised"": ""^7.1.2"", ""@vue/cli-plugin-typescript"": ""^3.12.1"", ""@vue/eslint-config-prettier"": ""^5.0.0"", ""@vue/eslint-config-typescript"": ""^4.0.0"", ""material-design-icons-iconfont"": ""^5.0.1"", ""html-webpack-inline-source-plugin"": ""0.0.10""}"
justlovesmile-photo,https://www.npmjs.com/package/justlovesmile-photo,1.0.3,117553874,252,252,{},{}
@beanstalk/wells,https://www.npmjs.com/package/@beanstalk/wells,1.3.1,377770914,18869,18410,{},"{""husky"": ""8.0.3""}"
react-native-beautiful-video-recorder,https://www.npmjs.com/package/react-native-beautiful-video-recorder,2.0.1,405004426,4703,4697,"{""moment"": ""2.24.0""}",{}
mysql-server-8-win-x64,https://www.npmjs.com/package/mysql-server-8-win-x64,1.1.3,466707064,292,292,"{""cosmiconfig"": ""^5.0.6"", ""mysql2"": ""^2.3.3""}","{""jest"": ""^24.0.0"", ""kill-port"": ""github:taylorgoolsby/kill-port""}"
react-native-inputt,https://www.npmjs.com/package/react-native-inputt,1.0.2,372509153,1016,1016,"{""react"": ""18.0.0"", ""react-native"": ""0.69.1""}","{""@babel/core"": ""^7.12.9"", ""@babel/runtime"": ""^7.12.5"", ""@react-native-community/eslint-config"": ""^2.0.0"", ""babel-jest"": ""^26.6.3"", ""eslint"": ""^7.32.0"", ""jest"": ""^26.6.3"", ""metro-react-native-babel-preset"": ""^0.70.3"", ""react-test-renderer"": ""18.0.0""}"
ffmpeg-static-electron-jdp,https://www.npmjs.com/package/ffmpeg-static-electron-jdp,2.0.3,316504049,13,13,{},"{""tape"": ""~2.3.2"", ""typescript"": ""^4.2.4""}"
nw_downloader_bps,https://www.npmjs.com/package/nw_downloader_bps,1.0.3,321143305,137,137,"{""decompress"": ""^4.2.1""}",{}
runebase-prediction-server,https://www.npmjs.com/package/runebase-prediction-server,1.0.0,282276003,101,101,"{""apollo-server"": ""^2.0.4"", ""apollo-server-express"": ""^2.0.3"", ""axios"": ""^0.18.0"", ""babel-polyfill"": ""^6.26.0"", ""bignumber.js"": ""^7.2.1"", ""chai"": ""^4.1.2"", ""chai-as-promised"": ""^7.1.1"", ""dotenv"": ""^6.0.0"", ""express"": ""^4.16.3"", ""express-winston"": ""^2.5.1"", ""fs-extra"": ""^6.0.1"", ""graphql"": ""^0.13.2"", ""graphql-subscriptions"": ""^0.5.5"", ""helmet"": ""^3.13.0"", ""lodash"": ""^4.17.4"", ""moment"": ""^2.22.2"", ""nedb-promise"": ""^2.0.1"", ""portscanner"": ""^2.1.1"", ""rweb3"": ""^0.8.0"", ""subscriptions-transport-ws"": ""^0.9.9"", ""web3-utils"": ""^1.0.0-beta.26"", ""winston"": ""^2.4.0"", ""winston-daily-rotate-file"": ""^3.2.1"", ""winston-papertrail"": ""^1.0.5""}","{""eslint"": ""^4.16.0"", ""eslint-config-airbnb"": ""^16.1.0"", ""eslint-plugin-import"": ""^2.8.0"", ""eslint-plugin-jsx-a11y"": ""^6.0.3"", ""eslint-plugin-react"": ""^7.5.1"", ""mocha"": ""^5.2.0"", ""nodemon"": ""^1.17.5""}"
com.github.asus4.onnxruntime-genai,https://www.npmjs.com/package/com.github.asus4.onnxruntime-genai,0.4.5,427122195,88,88,"{""com.github.asus4.onnxruntime"": ""0.4.5""}",{}
similar-persian-words,https://www.npmjs.com/package/similar-persian-words,1.0.2,3045825802,3439,3439,"{""yargs"": ""^17.3.1""}","{""tape"": ""^5.5.2""}"
luksdk-web,https://www.npmjs.com/package/luksdk-web,1.1.16,252169561,757,757,"{""axios"": ""^1.7.9"", ""microsoft-cognitiveservices-speech-sdk"": ""1.40.0"", ""reconnecting-websocket"": ""^4.4.0""}","{""@rollup/plugin-commonjs"": ""^28.0.3"", ""@rollup/plugin-json"": ""^6.1.0"", ""@rollup/plugin-node-resolve"": ""^15.3.0"", ""@rollup/plugin-terser"": ""^0.4.4"", ""autoprefixer"": ""^10.4.20"", ""cssnano"": ""^7.0.6"", ""http-server"": ""^14.1.1"", ""postcss"": ""^8.5.3"", ""rollup"": ""^4.28.1"", ""rollup-plugin-dts"": ""^6.1.1"", ""rollup-plugin-import-css"": ""^3.5.8"", ""rollup-plugin-postcss"": ""^4.0.2"", ""rollup-plugin-typescript2"": ""^0.36.0"", ""tslib"": ""^2.8.1"", ""typescript"": ""^5.7.2""}"
dotnet-sdk-2.1-osx-x64,https://www.npmjs.com/package/dotnet-sdk-2.1-osx-x64,2.1.1007,335275925,899,898,{},{}
fbp-ap,https://www.npmjs.com/package/fbp-ap,1.0.1,152458827,4143,4017,"{""async-validator"": ""^1.6.9"", ""axios"": ""0.16.1"", ""crypto-js"": ""^3.1.9-1"", ""ifbp-busi-element"": ""^1.0.3"", ""ifbp-element"": ""^1.1.42"", ""lodash"": ""4.17.4"", ""lodash.debounce"": ""4.0.8"", ""mathjs"": ""4.0.0"", ""raf.js"": ""0.0.4"", ""vue"": ""2.2.6"", ""vue-echarts"": ""2.3.7"", ""vue-router"": ""2.5.0"", ""vue-style-loader"": ""^2.0.5"", ""vue2-filters"": ""0.1.9"", ""vuedraggable"": ""2.10.0"", ""vuex"": ""2.3.1""}","{""ajax-hook"": ""^1.7.0"", ""autoprefixer"": ""6.7.7"", ""babel-core"": ""6.24.1"", ""babel-eslint"": ""7.2.3"", ""babel-loader"": ""6.4.1"", ""babel-plugin-component"": ""^1.1.0"", ""babel-plugin-istanbul"": ""3.1.2"", ""babel-plugin-syntax-dynamic-import"": ""^6.18.0"", ""babel-plugin-transform-runtime"": ""6.23.0"", ""babel-polyfill"": ""6.23.0"", ""babel-preset-es2015"": ""6.24.1"", ""babel-preset-stage-2"": ""6.24.1"", ""babel-register"": ""6.24.1"", ""chai"": ""3.5.0"", ""chalk"": ""1.1.3"", ""connect-history-api-fallback"": ""1.3.0"", ""copy-webpack-plugin"": ""4.0.1"", ""cpr"": ""^2.2.0"", ""cross-env"": ""3.2.4"", ""cross-spawn"": ""5.1.0"", ""css-loader"": ""0.26.4"", ""eslint"": ""3.19.0"", ""eslint-config-airbnb-base"": ""11.1.3"", ""eslint-friendly-formatter"": ""2.0.7"", ""eslint-import-resolver-webpack"": ""0.8.1"", ""eslint-loader"": ""1.7.1"", ""eslint-plugin-html"": ""^2.0.3"", ""eslint-plugin-import"": ""2.2.0"", ""eventsource-polyfill"": ""0.9.6"", ""express"": ""4.15.2"", ""extract-text-webpack-plugin"": ""2.1.0"", ""file-loader"": ""0.10.1"", ""friendly-errors-webpack-plugin"": ""1.6.1"", ""function-bind"": ""1.1.0"", ""gulp"": ""3.9.1"", ""gulp-util"": ""3.0.8"", ""html-webpack-plugin"": ""2.28.0"", ""http-proxy-middleware"": ""0.17.4"", ""inject-loader"": ""2.0.1"", ""jquery"": ""3.2.1"", ""karma"": ""1.6.0"", ""karma-coverage"": ""1.1.1"", ""karma-mocha"": ""1.3.0"", ""karma-sinon-chai"": ""1.3.1"", ""karma-sourcemap-loader"": ""0.3.7"", ""karma-spec-reporter"": ""0.0.26"", ""karma-webpack"": ""2.0.3"", ""lolex"": ""1.6.0"", ""mocha"": ""3.2.0"", ""mockjs"": ""^1.0.1-beta3"", ""nightwatch"": ""0.9.14"", ""opn"": ""4.0.2"", ""optimize-css-assets-webpack-plugin"": ""1.3.1"", ""ora"": ""1.2.0"", ""rimraf"": ""2.6.1"", ""selenium-server"": ""3.4.0"", ""semver"": ""5.3.0"", ""sinon"": ""1.17.7"", ""sinon-chai"": ""2.9.0"", ""style-loader"": ""0.14.1"", ""url-loader"": ""0.5.8"", ""vue-loader"": ""11.3.4"", ""vue-style-loader"": ""2.0.5"", ""vue-template-compiler"": ""2.2.6"", ""webpack"": ""2.4.1"", ""webpack-bundle-analyzer"": ""2.4.0"", ""webpack-dev-middleware"": ""1.10.2"", ""webpack-hot-middleware"": ""2.18.0"", ""webpack-merge"": ""2.6.1""}"
