package,version,size_bytes,file_count,nonempty_file_count,jt_afferent,jt_efferent_total,jt_efferent_internal,jt_efferent_external,jt_instability,jt_in_degree,jt_out_degree,jt_in_degree_centrality,jt_out_degree_centrality,jt_total_degree_centrality,jt_dependency_score,jt_warning_count,jt_warning_messages
@spectacular-voyage/kato-win32-x64,0.2.11,291546095,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
nativescript-cardio,0.0.1,292607501,28,28,0,7,0,7,1,0,0,0,0,0,7,0,
generator-main-app-web,0.0.27,282326618,48406,48332,0,14,0,14,1,0,0,0,0,0,14,0,
prayotiapp,1.0.0,314824241,29222,29183,0,21,0,21,1,0,0,0,0,0,21,0,
react-native-template-firebase-boilerplate,0.0.7,297771940,3141,3141,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-template-securam,0.0.2,290417389,940,940,0,0,0,0,0,0,0,0,0,0,0,0,
create-stellar-devkit-app,1.1.5,279455962,17288,17263,0,8,0,8,1,0,0,0,0,0,8,0,
wechat-devtool-linux,1.0.0,283329687,6673,6634,0,0,0,0,0,0,0,0,0,0,0,0,
@trieutulong/speech-recognition,0.0.13,287140196,362,360,0,10,0,10,1,0,0,0,0,0,10,0,
@chetan_nitor/dynamic-form-new,0.1.1,237429258,1101,1101,0,11,0,11,1,0,0,0,0,0,11,0,
cprn-boilerplate,0.0.1,277914752,1168,1168,0,0,0,0,0,0,0,0,0,0,0,0,
linyao,1.0.0,266832403,1201,1197,0,0,0,0,0,0,0,0,0,0,0,0,
epassport,0.0.1,258946032,1077,1077,0,10,0,10,1,0,0,0,0,0,10,0,
app-navegacao,0.0.3,263148679,1171,1168,0,0,0,0,0,0,0,0,0,0,0,0,
@spectacular-voyage/kato-darwin-arm64,0.2.11,246096022,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
vr3d2021,1.0.0,280132914,3258,3254,0,77,0,77,1,0,0,0,0,0,77,0,
testnpmpackagetestnpm,2.36.0,266392380,1127,1127,0,27,0,27,1,0,0,0,0,0,27,0,
@stayin/stayin-core-db,1.2.27,253015510,46,46,0,6,0,6,1,0,0,0,0,0,6,0,
fw-rn-aliface,1.0.11,224981746,152,149,0,1,0,1,1,0,0,0,0,0,1,0,
@wispbit/local-linux-x64-gnu,1.0.106,222936171,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@wireio/wire-protobuf-bundler,1.0.13,221801366,45,45,0,15,2,13,1,0,2,0,0.0004,0.0002,15,0,
package_universe_test,1.0.0,233037674,121,121,0,7,0,7,1,0,0,0,0,0,7,0,
ocvim-linux-x64,1.2.20,203941527,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
nikcli-linux-arm64-musl,0.0.6,204421998,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@siteed/moonshine.rn,0.4.0,909563,158,158,0,18,1,17,1,0,1,0,0.0002,0.0001,18,0,
react-native-document-reader-core-barcodemrzrfid,5.1.0,210272133,28,27,0,0,0,0,0,0,0,0,0,0,0,0,
@scottsus/opencode-linux-x64-baseline,1.2.15-scottsus.2,202862790,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
nngeogonganauth7,1.1.2,203939521,446,442,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-dealer-pay-clearent-sdk,0.1.3,211698013,467,465,0,19,0,19,1,0,0,0,0,0,19,0,
castclaw-windows-x64,1.2.2,202506067,670,670,0,0,0,0,0,0,0,0,0,0,0,0,
generator-jhipster-blockchain,0.0.1,174846920,60,59,0,14,0,14,1,0,0,0,0,0,14,0,
hybrixd,1.1.21,174608371,20805,20771,0,15,0,15,1,0,0,0,0,0,15,0,
rtsc,1.9.11,180935247,1333,1321,0,13,0,13,1,0,0,0,0,0,13,0,
@t117503445/yunzai-bot,3.0.3,212257222,4093,4089,0,26,0,26,1,0,0,0,0,0,26,0,
dap-fronted-new,0.1.0,208801348,900,900,0,31,0,31,1,0,0,0,0,0,31,0,
etab-oss,1.0.3,203248847,10,10,0,12,0,12,1,0,0,0,0,0,12,0,
nikcli-darwin-x64-baseline,0.0.6,172758585,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@coryrowe/openclaw-zh,2026.2.21-zh.1,168108788,18302,18301,0,71,0,71,1,0,0,0,0,0,71,0,
feedo,0.7.0,167846166,151,150,0,53,1,52,1,0,1,0,0.0002,0.0001,53,0,
fribbels-e7-optimizer,1.8.4,183228052,1409,1254,0,132,0,132,1,0,0,0,0,0,132,0,
bincode-windows-x64,1.1.1,168895353,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
agent-swarm-cli-linux-x64,1.3.15,167879129,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
gs-cae-design,1.1.72,165660278,3009,3003,0,0,0,0,0,0,0,0,0,0,0,0,
sahyacode-linux-x64-baseline,2.14.3,166022188,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@mv-template/cameravision,0.0.14,167251833,728,728,0,85,1,84,1,0,1,0,0.0002,0.0001,85,0,
integer-sequences,1.0.4,156555935,107,107,0,10,0,10,1,0,0,0,0,0,10,0,
telec,0.1.4,160516105,6,6,0,6,0,6,1,0,0,0,0,0,6,0,
hummingbot-dashboard,0.0.12,152769813,4775,4771,0,1,1,0,1,0,1,0,0.0002,0.0001,1,0,
exam2023,1.0.0,190357745,119,119,0,0,0,0,0,0,0,0,0,0,0,0,
@pixelml/claw-windows-x64,0.0.1,152067797,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
yinghe-lowcode,3.4.5,144618635,277,275,0,47,0,47,1,0,0,0,0,0,47,0,
org.byted.vrtv.biz.interdrama,1.2.6,161839192,516,516,0,0,0,0,0,0,0,0,0,0,0,0,
weex-plugin-adhoc,2.0.0,146249286,5242,5238,0,48,0,48,1,0,0,0,0,0,48,0,
@parham125/5bw1fm60gyr2,1.0.1,167707189,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
myyzzcomponent,1.0.5,153270341,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
@harvi-code/harvicode-linux-x64-musl,1.4.8,121891327,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
npm-sit-ngiam,1.0.0,150032461,1107,1104,0,0,0,0,0,0,0,0,0,0,0,0,
cindy-test-edit-v1,0.1.3,162649535,2,2,1,1,1,0,0.5,1,1,0.0002,0.0002,0.0002,2,0,
react-native-native-demo-odoo-lib-new,1.1.0,134902236,13239,13239,0,1,0,1,1,0,0,0,0,0,1,0,
antd-echarts-components,1.0.9,138965516,6587,6587,0,17,0,17,1,0,0,0,0,0,17,0,
jam-darwin-x64,0.10.0,141602056,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
ikuuu-client,0.0.13,149551623,3,3,0,2,0,2,1,0,0,0,0,0,2,0,
@zelo/zelosh-darwin-x64,0.0.12,137276669,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
@tabler/preview,1.2.0,141747092,2270,2269,0,25,0,25,1,0,0,0,0,0,25,0,
node-darwin-arm64,18.9.0,132756420,2298,2298,0,0,0,0,0,0,0,0,0,0,0,0,
cypress-bc,3.1.1,141299722,536,536,0,64,0,64,1,0,0,0,0,0,64,0,
@zhangchongzhi/webpack,1.0.0,148426761,38,38,0,372,0,372,1,0,0,0,0,0,372,0,
claudio-linux-x64-musl,1.2.31,133758234,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
agent-swarm-cli-darwin-x64-baseline,1.3.15,130845376,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
galeneai-cli-linux-arm64-musl,0.0.28,130440910,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@datobs/react-native-perspective-image-cropper,0.4.13,123625397,199,199,0,6,0,6,1,0,0,0,0,0,6,0,
@ohmi/react-native-openharmony,1.1.0-rc.0.0.55,137582526,4,4,0,3,0,3,1,0,0,0,0,0,3,0,
denoiser,0.0.11,134725278,63,63,0,14,1,13,1,0,1,0,0.0002,0.0001,14,0,
threesysbuild,1.0.2,129531549,69,69,0,0,0,0,0,0,0,0,0,0,0,0,
@meatech/payblend_app_ui_component,1.1.78,122796650,1055,1055,1,23,1,22,0.9583,1,1,0.0002,0.0002,0.0002,24,0,
ocv4,4.4.0-dev2,123204348,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
visualmodo-blog-zh,2023.404.1,132203526,4271,4269,0,0,0,0,0,0,0,0,0,0,0,0,
zad8-npmjs,1.0.0,126289725,69,68,0,0,0,0,0,0,0,0,0,0,0,0,
aiagentmarket,3.0.51,120808147,11032,11026,0,11,0,11,1,0,0,0,0,0,11,0,
react-native-baidu-map-by-hong,0.6.8,121292923,240,239,0,0,0,0,0,0,0,0,0,0,0,0,
qshell,2.0.0,121211729,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
gisviewer-vue,0.6.363,120528003,15,15,0,56,0,56,1,0,0,0,0,0,56,0,
@neokai/cli-linux-x64,0.27.1,108645004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
app-statistics,0.2.1,118925511,20281,20218,0,5,0,5,1,0,0,0,0,0,5,0,
@react-native-ohos/op-sqlite,14.0.1,120904995,7365,7365,0,8,1,7,1,0,1,0,0.0002,0.0001,8,0,
lokocdnms-pkg-03,1.0.0,132391005,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
@enactprotocol/enact-linux-x64,2.3.8,117677415,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
@learncard/lca-api-service,1.2.9,120702062,233,233,0,51,0,51,1,0,0,0,0,0,51,0,
xqdhrdhrdhr-np,1.0.0,128062418,43,43,0,0,0,0,0,0,0,0,0,0,0,0,
vaporyjs-testing,0.0.1-a,690773373,12686,12686,0,3,0,3,1,0,0,0,0,0,3,0,
jadu-pulsar,11.0.0-beta.1,869956691,27576,27499,0,80,0,80,1,0,0,0,0,0,80,0,
adarga,1.0.14,117538202,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,
@margarettevelasquez/cafe24-zipcode,0.1.0,1250160685,96,96,0,24,0,24,1,0,0,0,0,0,24,0,
orion-app,0.0.0,1057378198,4043,4042,0,50,0,50,1,0,0,0,0,0,50,0,
@proofofplay/erc721-extensions,0.0.3,1370611604,47130,47115,0,0,0,0,0,0,0,0,0,0,0,0,
@samverschueren/amplify-cli,10.8.1,659452761,45819,45778,0,88,0,88,1,0,0,0,0,0,88,0,
bytemystery-au-input,1.0.0,642916119,1030,1028,0,22,0,22,1,0,0,0,0,0,22,0,
@nxpkmn/ps,1.0.0,476642007,16090,16016,0,37,0,37,1,0,0,0,0,0,37,0,
expo-sherpa-onnx,0.0.8,482468376,216,216,0,9,0,9,1,0,0,0,0,0,9,0,
@nwjs-binaries/linux-ia32,0.87.0-sdk,555908758,136,136,0,0,0,0,0,0,0,0,0,0,0,0,
method-crm,0.1.0,427281165,4074,4068,0,83,0,83,1,0,0,0,0,0,83,0,
@tony1992/psd-tools,1.0.0,467831824,207,207,0,18,1,17,1,0,1,0,0.0002,0.0001,18,0,
create-eliza,0.2.4,417563032,783,783,0,1,0,1,1,0,0,0,0,0,1,0,
@logisticinfotech/react-native-openalpr,1.0.0,480552981,791,790,0,0,0,0,0,0,0,0,0,0,0,0,
react-gchart-offline,1.0.0,408807166,41341,41240,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-sscs-hhs-items,1.0.0,430676134,1324,1321,0,17,0,17,1,0,0,0,0,0,17,0,
com.funplus.sdk,1.0.0,373980359,1027,1027,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-template-acid21,1.0.0,407038454,1040,1040,0,0,0,0,0,0,0,0,0,0,0,0,
@trygentic/agentloop-linux-x64,0.21.0-alpha.11,373467019,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
awesomeproject_abhiram_testing,0.0.1,402836173,1005,1005,0,22,0,22,1,0,0,0,0,0,22,0,
hsapp,0.0.1,395490802,1038,1038,0,10,0,10,1,0,0,0,0,0,10,0,
unitygamecheck,0.0.1,368956374,895,895,0,10,0,10,1,0,0,0,0,0,10,0,
bgs-zsh,1.0.0,366110189,104,104,0,0,0,0,0,0,0,0,0,0,0,0,
@medarkta/explorer,1.3.6,352460894,93,93,0,0,0,0,0,0,0,0,0,0,0,0,
ffprobe-static-next,4.1.3,298894048,10,10,0,1,0,1,1,0,0,0,0,0,1,0,
dotnet-sdk-3.1-osx-x64,3.1.1007,321847313,2336,2334,0,0,0,0,0,0,0,0,0,0,0,0,
commonframe,0.0.1,330369046,4892,4887,0,8,0,8,1,0,0,0,0,0,8,0,
@fraserbenjamin/react-viro,2.17.0,296420120,5834,5813,0,2,0,2,1,0,0,0,0,0,2,0,
cef-screenshot-darwin-arm64,0.3.2,318161397,237,237,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-card-stack-swiper-stek,1.0.0,301801122,4585,4581,0,0,0,0,0,0,0,0,0,0,0,0,
@stonerzju/opencode,1.2.26,294116140,424,424,0,0,0,0,0,0,0,0,0,0,0,0,
library-social-network,0.1.0,285706229,34673,34613,0,19,0,19,1,0,0,0,0,0,19,0,
ai-magnet,0.1.33,259059834,169,169,0,62,1,61,1,0,1,0,0.0002,0.0001,62,0,
react-native-sm-agora,3.1.0,308340720,441,439,0,13,0,13,1,0,0,0,0,0,13,0,
@camfolio/react-viro,2.22.0,288057120,3056,3050,0,7,0,7,1,0,0,0,0,0,7,0,
newawesometest,1.1.0,266347284,1122,1122,0,23,0,23,1,0,0,0,0,0,23,0,
rickandmortytrial,0.0.1,293648518,1187,1181,0,18,0,18,1,0,0,0,0,0,18,0,
ci-ui-base,1.3.6,246644891,47526,47295,0,16,0,16,1,0,0,0,0,0,16,0,
beaf-ui-test,0.0.1,283389387,169,169,0,11,0,11,1,0,0,0,0,0,11,0,
@trygentic/agentloop-darwin-arm64,0.21.0-alpha.11,251728435,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
@hashgraph/asset-tokenization-contracts,7.0.0,259415758,9983,9983,0,35,0,35,1,0,0,0,0,0,35,0,
track-module-app,0.0.1,247296930,2059,2059,0,10,0,10,1,0,0,0,0,0,10,0,
fatback,1.0.0,228393881,5944,5927,0,60,0,60,1,0,0,0,0,0,60,0,
demo-package-slider,1.0.0,258928202,880,879,0,15,0,15,1,0,0,0,0,0,15,0,
atompm,0.8.2,234837242,2242,2233,0,6,0,6,1,0,0,0,0,0,6,0,
dcl-kernel,6.4.2,252979735,2155,2152,0,91,1,90,1,0,1,0,0.0002,0.0001,91,0,
@agicrew/sidecar-dashboard,1.0.7,221631602,2012,2011,0,28,1,27,1,0,1,0,0.0002,0.0001,28,0,
@wispbit/local-win32-x64-msvc,1.0.106,226289118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
rrreward,1.0.0,245290541,1930,1930,0,0,0,0,0,0,0,0,0,0,0,0,
phonepe,0.0.1,246047327,1938,1938,0,22,0,22,1,0,0,0,0,0,22,0,
@peteturnbull/pi-extensions,1.0.6,197836652,16705,16697,0,0,0,0,0,0,0,0,0,0,0,0,
ng-bootstrap-searchbox,0.0.2,201584850,24443,24355,0,13,0,13,1,0,0,0,0,0,13,0,
wifitestinfo,1.0.3,238880317,1749,1748,0,17,0,17,1,0,0,0,0,0,17,0,
agda-wasm,0.0.1,205612290,166,166,0,0,0,0,0,0,0,0,0,0,0,0,
oasis-ai-agent,2026.3.31,212846722,21689,21680,0,69,0,69,1,0,0,0,0,0,69,0,
@codegenie-ai/codegenie-cli-darwin-arm64,0.0.1-beta,218066080,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
map-plugin-arcgis,1.0.23,237597100,321,321,0,53,0,53,1,0,0,0,0,0,53,0,
@nexray/app-playground,0.1.0-alpha.4,183267432,234,234,0,25,1,24,1,0,1,0,0.0002,0.0001,25,0,
@alvix/xenova-models,1.0.2,225370124,13,13,0,0,0,0,0,0,0,0,0,0,0,0,
my-mychatbot,0.6.9,218703510,2682,2682,0,1,0,1,1,0,0,0,0,0,1,0,
react-native-csjads-1,1.0.1,187312116,285,282,0,2,0,2,1,0,0,0,0,0,2,0,
unify-theme,1.0.0,204164724,14033,14004,0,0,0,0,0,0,0,0,0,0,0,0,
@lyyyuna/milvus-lite-linux-x64,2.5.102,177759445,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
package-insert-cgb.js,1.0.0,185794436,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
@polyv/interactions-receive-sdk-ui-default,1.23.0,166648083,321,321,0,0,0,0,0,0,0,0,0,0,0,0,
sahyacode-linux-x64,2.14.3,166865955,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@sila-standard/proto-builder,0.0.1,161403788,260,260,0,12,0,12,1,0,0,0,0,0,12,0,
@anieo/codegenie-cli-windows-arm64,1.3.3,161545320,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
video-ohmygril-nonstop,1.0.1,189960234,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
coursedio-01ia-dna-gninrael-enihcam-htiw-smetsys-rednemmocer-gnidliub-0snoitadnemmocer-eivom-etaerc-dna-slairetam-esruoc-weiver-adnocana-llatsni,1.0.2,175193183,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
doc-gen,0.1.0,159875863,10219,9933,0,44,0,44,1,0,0,0,0,0,44,0,
video-iu-celebrity,1.0.1,183726983,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
n8n-nodes-ffmpeg-pro-v2,1.1.2,159763292,38,37,0,7,0,7,1,0,0,0,0,0,7,0,
@ronii/zerokey-linux-x64-musl,0.0.0-dev-202604010446,161427685,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
htmlcoincore-node,0.0.19,164519078,90,88,0,30,0,30,1,0,0,0,0,0,30,0,
winapp-mcp,2.0.0,152370750,312,312,0,0,0,0,0,0,0,0,0,0,0,0,
octopus-blog-zh,2023.305.0,182794997,5290,5288,0,0,0,0,0,0,0,0,0,0,0,0,
@mcpengine/darwin-arm64,3.7.9,154054066,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
@harvi-code/harvicode-linux-x64,1.4.8,127367610,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
bns-client,0.1.9,144702359,28366,28287,0,26,1,25,1,0,1,0,0.0002,0.0001,26,0,
yunesss-artplayer-packages,1.0.0,156361100,781,780,0,24,0,24,1,0,0,0,0,0,24,0,
my-electron-new-app,1.0.1,164295495,28,28,0,17,0,17,1,0,0,0,0,0,17,0,
interbit-template,0.4.53,142814271,121,120,0,19,0,19,1,0,0,0,0,0,19,0,
@anieo/codegenie-cli-linux-x64-baseline-musl,1.3.3,145742567,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
weex-device,0.0.3,149559319,3630,3626,0,48,0,48,1,0,0,0,0,0,48,0,
@thesolaceproject/emberharmony-linux-arm64,1.2.2,144196197,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
@symbolic-agent/symbolic-windows-arm64,1.0.0,141894881,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@pixelml/claw-linux-x64,0.0.1,143242294,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
ngrpp,1.0.0,163886058,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@zimppy/core-napi,0.5.0,146777150,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
sevencode-core-windows-x64,0.0.2,141647477,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
jam-darwin-arm64,0.10.0,139281122,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
moyu-cdnms-pkg-03,1.0.0,151599676,22,22,0,0,0,0,0,0,0,0,0,0,0,0,
cjktty673,1.0.0,151983349,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
cadetkit,0.3.3,136441151,138,138,0,4,0,4,1,0,0,0,0,0,4,0,
sicprooptima,1.4.0,134899832,1781,1781,0,0,0,0,0,0,0,0,0,0,0,0,
@symbolic-agent/symbolic-linux-x64-baseline,1.0.0,139020925,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
weex-growingio,0.4.0,138248312,3200,3195,0,48,0,48,1,0,0,0,0,0,48,0,
zyang26,1.0.3,144155326,914,914,0,0,0,0,0,0,0,0,0,0,0,0,
@casual-simulation/libvscode,0.0.13,134029665,1749,1741,0,19,0,19,1,0,0,0,0,0,19,0,
orbit-core-library,0.0.0,140618933,848,848,0,28,0,28,1,0,0,0,0,0,28,0,
zego-express-engine-electron,3.21.0-45645.1188,134580287,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
geth-binary,0.1.3,133941676,5,5,0,1,0,1,1,0,0,0,0,0,1,0,
@vishalgojha/social-cli,0.2.14,129970937,4488,4487,0,16,0,16,1,0,0,0,0,0,16,0,
@matrixd-dev/test-package-7,0.0.1,134218210,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
@ronii/zerokey-darwin-x64-baseline,0.0.0-dev-202604010446,129534671,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
hexo-wallpaper,1.0.1,139447848,300,298,0,0,0,0,0,0,0,0,0,0,0,0,
@vibetechnologies/opencode-linux-x64-baseline-musl,0.0.0-dev-202603152010,132689458,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@matrixd-dev/test-package-18,0.0.1,134218211,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
tobostudio.cordova-plugin-firebase,4.0.4,127591250,222,221,0,0,0,0,0,0,0,0,0,0,0,0,
@zelo/zelosh-darwin-arm64,0.0.12,127290855,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
@matrixd-dev/test-package-16,0.0.1,134218211,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
ldfdcbkp,1.0.0,132759128,368,368,0,0,0,0,0,0,0,0,0,0,0,0,
io-anyline-cordova-mx-scanner,20.0.0,127371625,125,125,0,0,0,0,0,0,0,0,0,0,0,0,
node-openjtalk-binding,1.3.0,119333766,184,184,0,7,0,7,1,0,0,0,0,0,7,0,
codex-wrapped-noyrlimit-windows-x64-baseline,1.0.14,119913187,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
@toolkit-cli/toolkode-linux-x64-musl,1.10.0,124334297,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
buzztrail,1.0.0,131268962,2147,2139,0,144,0,144,1,0,0,0,0,0,144,0,
@unrest/form,0.0.7,119674656,26057,22764,0,16,0,16,1,0,0,0,0,0,16,0,
@dcode-dev/dcode,1.1.12,117573189,1314,1314,0,0,0,0,0,0,0,0,0,0,0,0,
juice-truffle,3.1.2,117202660,221,218,0,28,0,28,1,0,0,0,0,0,28,0,
alaya-truffle,0.16.3,116225998,221,218,0,28,0,28,1,0,0,0,0,0,28,0,
react-native-template-kuchikijrp,2.0.0,118730385,1596,1596,0,0,0,0,0,0,0,0,0,0,0,0,
llama2.c-emscripten,0.1.0,123067102,13,13,0,2,0,2,1,0,0,0,0,0,2,0,
paper-test-dv13,0.2.1,123585222,21,21,0,29,1,28,1,0,1,0,0.0002,0.0001,29,0,
@lessie/cli-win32-x64,0.4.2,115976975,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@groupchat-cli/win32-x64,0.1.12,117070684,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
@bunny.net/database-shell-windows-x64,0.2.3,115787543,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
eriocl-settings,1.0.3,126525752,332,331,0,0,0,0,0,0,0,0,0,0,0,0,
guarda_super_mario_bros_il_film_streaming_italiano_in_altadefinizione,4.0.1,127007560,381,381,0,8,0,8,1,0,0,0,0,0,8,0,
com.ant-automation.antcity.unity.mapglobe.texture,1.0.0,116196257,36,36,1,0,0,0,0,1,0,0.0002,0,0.0001,1,0,
nectarjs_extern,0.6.0,723835635,22702,22667,0,0,0,0,0,0,0,0,0,0,0,0,
yl-test02,1.0.0,506072885,38995,38919,0,0,0,0,0,0,0,0,0,0,0,0,
sydneypp,0.0.1,442513336,17769,17751,0,22,0,22,1,0,0,0,0,0,22,0,
@superinterface/javascript,4.2.0,621513879,141,141,0,15,0,15,1,0,0,0,0,0,15,0,
ganeyipackage0,0.0.1,432783030,1187,1187,0,25,0,25,1,0,0,0,0,0,25,0,
@novastera-oss/llamarn,0.9.4,487439745,1585,1584,0,10,0,10,1,0,0,0,0,0,10,0,
sbap-pu,0.0.1,495402739,1049,1049,0,24,0,24,1,0,0,0,0,0,24,0,
rn-boilerplate-ts,0.0.1,422388436,1210,1210,0,53,0,53,1,0,0,0,0,0,53,0,
@joennlae/react-viro,2.17.5,417908413,7889,6052,0,3,0,3,1,0,0,0,0,0,3,0,
@lotus-gui/core,0.3.4,454783941,26,26,0,2,0,2,1,0,0,0,0,0,2,0,
otpdetectorrn,0.0.1,410658679,1040,1040,0,18,0,18,1,0,0,0,0,0,18,0,
com.ant-automation.antcity.textures.housepack,1.0.0,410286958,88,88,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-nativemodule,0.0.1,405593304,1032,1032,0,17,0,17,1,0,0,0,0,0,17,0,
react-native-component-library-template,1.0.0,395845010,17476,17475,0,9,0,9,1,0,0,0,0,0,9,0,
@nzoojidev/react-native-nzooji-template-typescript-redux,0.0.1,413064391,1076,1076,0,0,0,0,0,0,0,0,0,0,0,0,
awesome-miniapp,0.0.1,407672853,2876,2873,0,13,0,13,1,0,0,0,0,0,13,0,
@matanelcohen/openspace-web,0.5.0,351517762,731,731,1,50,1,49,0.9804,1,1,0.0002,0.0002,0.0002,51,0,
puppeteer-fixed-linux,0.0.1,374602830,530,514,0,1,0,1,1,0,0,0,0,0,1,0,
dropdown-picker,0.0.1,372746391,1016,1016,0,10,0,10,1,0,0,0,0,0,10,0,
hbui-mobile-storybook-app,1.0.0,383232435,1059,1059,0,39,0,39,1,0,0,0,0,0,39,0,
dotnet-sdk-3.1-linux-arm64,3.1.1007,358106245,2336,2334,0,0,0,0,0,0,0,0,0,0,0,0,
deno-file-server,0.144.0,329703416,9,8,0,3,0,3,1,0,0,0,0,0,3,0,
@hytopia.com/examples,1.0.64,372901003,7077,7075,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-expo-base-template,1.0.0,324722858,38209,38123,0,28,0,28,1,0,0,0,0,0,28,0,
rn-gradients,0.0.2,360128553,5052,5051,0,0,0,0,0,0,0,0,0,0,0,0,
@ixe1/codexel,0.1.4,330642692,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
@lobehub/assets,1.2.0,371459824,135,135,0,0,0,0,0,0,0,0,0,0,0,0,
obs-studio-node-extra,0.10.10,317331640,1182,1182,0,20,0,20,1,0,0,0,0,0,20,0,
io.cordova.hellocordova,2.1.0,361034091,868,866,0,3,0,3,1,0,0,0,0,0,3,0,
xokit-test,0.0.209,324152768,1757,1757,0,10,0,10,1,0,0,0,0,0,10,0,
@kumos/tree-sitter-parsers-linux-x64-musl,0.1.11,277502338,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
aslan-web-helper,0.0.3,314849575,6108,6101,0,1,0,1,1,0,0,0,0,0,1,0,
cordova-plugin-firebase-htb3,0.1.21,304020640,596,595,0,0,0,0,0,0,0,0,0,0,0,0,
locationboox,0.0.1,303143851,4272,4269,0,10,0,10,1,0,0,0,0,0,10,0,
pakkk-formdataexample,1.4.0,286852374,155,154,0,65,0,65,1,0,0,0,0,0,65,0,
react-native-securam,0.0.1,290027008,936,936,0,24,0,24,1,0,0,0,0,0,24,0,
react-skia,0.0.0,269884938,3595,3268,0,22,0,22,1,0,0,0,0,0,22,0,
@martincura/react-viro,2.17.0-2,296572936,7476,5823,0,1,0,1,1,0,0,0,0,0,1,0,
com.unifyed.augmentedmaps,1.0.0,275943649,49,49,0,0,0,0,0,0,0,0,0,0,0,0,
javajre-darwin-64,17.0.8,311304264,392,392,0,0,0,0,0,0,0,0,0,0,0,0,
react-native-securam-template,0.0.1,290417389,940,940,0,0,0,0,0,0,0,0,0,0,0,0,
